2019-10-23 10:06:43,768 INFO  Logger.cs: 70 - 
2019-10-23 10:07:32,610 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Subscale_Mk3_SDF
2019-10-23 10:07:32,611 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-10-23 10:07:32,612 INFO  ExportHelperExtension.cs: 1167 - 14 components to check
2019-10-23 10:07:32,612 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-3
2019-10-23 10:07:32,613 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-3
2019-10-23 10:07:32,614 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-3
2019-10-23 10:07:32,614 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-5
2019-10-23 10:07:32,615 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-5
2019-10-23 10:07:32,616 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-5
2019-10-23 10:07:32,616 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Aileron-3
2019-10-23 10:07:32,617 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Aileron-3
2019-10-23 10:07:32,618 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Aileron-3
2019-10-23 10:07:32,618 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Elevator-1
2019-10-23 10:07:32,619 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Elevator-1
2019-10-23 10:07:32,620 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Elevator-1
2019-10-23 10:07:32,620 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-7
2019-10-23 10:07:32,621 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-7
2019-10-23 10:07:32,622 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-7
2019-10-23 10:07:32,623 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-8
2019-10-23 10:07:32,623 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-8
2019-10-23 10:07:32,624 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-8
2019-10-23 10:07:32,625 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-2
2019-10-23 10:07:32,625 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-2
2019-10-23 10:07:32,626 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-2
2019-10-23 10:07:32,627 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Aircraft_Body-1
2019-10-23 10:07:32,628 INFO  ExportHelperExtension.cs: 1142 - Found 884 in Aircraft_Body-1
2019-10-23 10:07:32,635 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Aircraft_Body-1
2019-10-23 10:07:32,636 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-1
2019-10-23 10:07:32,636 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-1
2019-10-23 10:07:32,637 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-1
2019-10-23 10:07:32,638 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Rudder-1
2019-10-23 10:07:32,638 INFO  ExportHelperExtension.cs: 1142 - Found 37 in Rudder-1
2019-10-23 10:07:32,639 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Rudder-1
2019-10-23 10:07:32,640 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Aileron_Right-1
2019-10-23 10:07:32,640 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Aileron_Right-1
2019-10-23 10:07:32,641 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Aileron_Right-1
2019-10-23 10:07:32,642 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-4
2019-10-23 10:07:32,643 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-4
2019-10-23 10:07:32,643 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-4
2019-10-23 10:07:32,644 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-6
2019-10-23 10:07:32,645 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-6
2019-10-23 10:07:32,646 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-6
2019-10-23 10:07:32,646 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-9
2019-10-23 10:07:32,647 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-9
2019-10-23 10:07:32,650 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-9
2019-10-23 10:07:36,613 INFO  SwAddin.cs: 316 - Loading config tree
2019-10-23 10:07:36,622 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-10-23 10:07:36,630 INFO  SwAddin.cs: 321 - Showing property manager
2019-10-23 10:09:29,975 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-10-23 10:10:03,485 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-10-23 10:10:21,881 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-10-23 10:10:33,137 INFO  SwAddin.cs: 271 - Assembly export called for file Subscale_Mk3_SDF
2019-10-23 10:10:35,039 INFO  SwAddin.cs: 290 - Saving assembly
2019-10-23 10:10:37,233 INFO  SwAddin.cs: 293 - Opening property manager
2019-10-23 10:10:37,234 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Subscale_Mk3_SDF
2019-10-23 10:10:37,236 INFO  ExportHelperExtension.cs: 1142 - Found 74 in Subscale_Mk3_SDF
2019-10-23 10:10:37,239 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Subscale_Mk3_SDF
2019-10-23 10:10:37,240 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-10-23 10:10:37,241 INFO  ExportHelperExtension.cs: 1167 - 14 components to check
2019-10-23 10:10:37,242 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-3
2019-10-23 10:10:37,244 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-3
2019-10-23 10:10:37,246 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-3
2019-10-23 10:10:37,247 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-5
2019-10-23 10:10:37,248 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-5
2019-10-23 10:10:37,250 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-5
2019-10-23 10:10:37,251 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Aileron-3
2019-10-23 10:10:37,252 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Aileron-3
2019-10-23 10:10:37,263 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Aileron-3
2019-10-23 10:10:37,264 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Elevator-1
2019-10-23 10:10:37,489 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Elevator-1
2019-10-23 10:10:37,491 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Elevator-1
2019-10-23 10:10:37,493 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-7
2019-10-23 10:10:37,495 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-7
2019-10-23 10:10:37,497 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-7
2019-10-23 10:10:37,497 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-8
2019-10-23 10:10:37,498 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-8
2019-10-23 10:10:37,499 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-8
2019-10-23 10:10:37,500 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-2
2019-10-23 10:10:37,501 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-2
2019-10-23 10:10:37,502 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-2
2019-10-23 10:10:37,503 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Aircraft_Body-1
2019-10-23 10:10:37,506 INFO  ExportHelperExtension.cs: 1142 - Found 884 in Aircraft_Body-1
2019-10-23 10:10:37,516 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Aircraft_Body-1
2019-10-23 10:10:37,516 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-1
2019-10-23 10:10:37,517 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-1
2019-10-23 10:10:37,518 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-1
2019-10-23 10:10:37,519 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Rudder-1
2019-10-23 10:10:37,520 INFO  ExportHelperExtension.cs: 1142 - Found 37 in Rudder-1
2019-10-23 10:10:37,521 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Rudder-1
2019-10-23 10:10:37,522 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Aileron_Right-1
2019-10-23 10:10:37,523 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Aileron_Right-1
2019-10-23 10:10:37,526 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Aileron_Right-1
2019-10-23 10:10:37,527 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-4
2019-10-23 10:10:37,529 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-4
2019-10-23 10:10:37,531 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-4
2019-10-23 10:10:37,532 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-6
2019-10-23 10:10:37,534 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-6
2019-10-23 10:10:37,536 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-6
2019-10-23 10:10:37,537 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-9
2019-10-23 10:10:37,538 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-9
2019-10-23 10:10:37,543 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-9
2019-10-23 10:10:37,545 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Subscale_Mk3_SDF
2019-10-23 10:10:37,546 INFO  ExportHelperExtension.cs: 1142 - Found 74 in Subscale_Mk3_SDF
2019-10-23 10:10:37,549 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Subscale_Mk3_SDF
2019-10-23 10:10:37,550 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-10-23 10:10:37,551 INFO  ExportHelperExtension.cs: 1167 - 14 components to check
2019-10-23 10:10:37,552 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-3
2019-10-23 10:10:37,554 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-3
2019-10-23 10:10:37,556 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-3
2019-10-23 10:10:37,557 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-5
2019-10-23 10:10:37,559 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-5
2019-10-23 10:10:37,561 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-5
2019-10-23 10:10:37,562 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Aileron-3
2019-10-23 10:10:37,563 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Aileron-3
2019-10-23 10:10:37,572 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Aileron-3
2019-10-23 10:10:37,573 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Elevator-1
2019-10-23 10:10:37,574 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Elevator-1
2019-10-23 10:10:37,576 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Elevator-1
2019-10-23 10:10:37,577 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-7
2019-10-23 10:10:37,579 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-7
2019-10-23 10:10:37,581 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-7
2019-10-23 10:10:37,582 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-8
2019-10-23 10:10:37,583 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-8
2019-10-23 10:10:37,586 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-8
2019-10-23 10:10:37,587 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-2
2019-10-23 10:10:37,588 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-2
2019-10-23 10:10:37,590 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-2
2019-10-23 10:10:37,593 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Aircraft_Body-1
2019-10-23 10:10:37,597 INFO  ExportHelperExtension.cs: 1142 - Found 884 in Aircraft_Body-1
2019-10-23 10:10:37,623 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Aircraft_Body-1
2019-10-23 10:10:37,624 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-1
2019-10-23 10:10:37,625 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-1
2019-10-23 10:10:37,627 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-1
2019-10-23 10:10:37,628 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Rudder-1
2019-10-23 10:10:37,630 INFO  ExportHelperExtension.cs: 1142 - Found 37 in Rudder-1
2019-10-23 10:10:37,632 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Rudder-1
2019-10-23 10:10:37,633 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Aileron_Right-1
2019-10-23 10:10:37,634 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Aileron_Right-1
2019-10-23 10:10:37,636 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Aileron_Right-1
2019-10-23 10:10:37,637 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-4
2019-10-23 10:10:37,638 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-4
2019-10-23 10:10:37,641 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-4
2019-10-23 10:10:37,642 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-6
2019-10-23 10:10:37,643 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-6
2019-10-23 10:10:37,646 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-6
2019-10-23 10:10:37,647 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PROP 10 x 4.7 P-9
2019-10-23 10:10:37,648 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-9
2019-10-23 10:10:37,650 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PROP 10 x 4.7 P-9
2019-10-23 10:10:40,447 INFO  SwAddin.cs: 316 - Loading config tree
2019-10-23 10:10:40,449 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-10-23 10:10:40,452 INFO  SwAddin.cs: 321 - Showing property manager
2019-10-23 10:10:48,756 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-10-23 10:11:03,284 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-10-23 10:11:04,017 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-10-23 10:11:20,352 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2019-10-23 10:11:20,700 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-10-23 10:11:57,976 INFO  SwAddin.cs: 271 - Assembly export called for file Subscale_Mk3_SDF
2019-10-23 10:11:57,977 INFO  SwAddin.cs: 276 - Save is required
2019-10-23 10:11:57,981 INFO  SwAddin.cs: 290 - Saving assembly
2019-10-23 10:12:00,969 INFO  SwAddin.cs: 293 - Opening property manager
2019-10-23 10:12:01,204 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Subscale_Mk3_SDF
2019-10-23 10:12:01,205 INFO  ExportHelperExtension.cs: 1142 - Found 74 in Subscale_Mk3_SDF
2019-10-23 10:12:01,208 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Subscale_Mk3_SDF
2019-10-23 10:12:01,209 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-10-23 10:12:01,210 INFO  ExportHelperExtension.cs: 1167 - 14 components to check
2019-10-23 10:12:01,210 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-3
2019-10-23 10:12:01,212 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-3
2019-10-23 10:12:01,213 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PROP 10 x 4.7 P-3
2019-10-23 10:12:01,214 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PROP 10 x 4.7 P-5
2019-10-23 10:12:01,214 INFO  ExportHelperExtension.cs: 1142 - Found 49 in PROP 10 x 4.7 P-5
